afqt,income,educ,age,black,hisp,coll,grad,hs,max_coll,mom_hs,mom_coll,dad_hs,dad_coll,ageyears
75,33000,15,"43",0,1,0,0,1,0,0,0,0,0,43
28,24000,15,"41",0,1,0,0,1,0,0,0,0,0,41
9,25000,12,"44",0,1,0,0,0,0,1,0,0,0,44
80,50000,16,"47",0,1,1,0,1,1,0,0,1,0,47
15,5000,12,"43",0,1,0,0,1,0,1,0,1,0,43
17,40000,12,"43",1,0,0,0,1,0,1,0,1,0,43
20,39000,12,"43",1,0,0,0,1,0,1,0,0,0,43
24,57000,13,"41",1,0,0,0,1,0,1,0,0,0,41
8,54000,12,"41",1,0,0,0,1,0,1,0,1,0,41
12,15000,8,"47",1,0,0,0,0,0,0,0,0,0,47
73,64500,12,"44",0,1,0,0,0,0,1,1,1,1,44
48,69000,16,"41",0,1,1,0,1,1,1,1,1,1,41
5,8000,12,"40",1,0,0,0,1,0,0,0,0,0,40
7,13000,12,"44",1,0,0,0,1,0,0,0,0,0,44
8,15000,12,"47",1,0,0,0,1,0,0,0,1,0,47
28,27000,12,"43",1,0,0,0,1,0,0,0,0,0,43
23,31000,13,"43",1,0,0,0,1,0,1,0,0,0,43
5,59000,12,"41",1,0,0,0,1,0,0,0,0,0,41
18,40000,12,"45",1,0,0,0,1,0,0,0,0,0,45
23,32000,12,"43",1,0,0,0,1,0,0,0,1,0,43
25,20000,12,"43",1,0,0,0,1,0,1,0,0,0,43
23,9000,12,"40",1,0,0,0,1,0,1,0,1,0,40
28,42000,12,"40",1,0,0,0,1,0,0,0,1,0,40
22,56000,12,"43",1,0,0,0,1,0,1,0,0,0,43
27,15000,12,"40",1,0,0,0,1,0,1,0,0,0,40
1,265933,11,"45",1,0,0,0,0,0,0,0,0,0,45
9,4000,11,"40",1,0,0,0,0,0,0,0,0,0,40
4,11000,12,"45",1,0,0,0,1,0,0,0,0,0,45
13,43000,13,"41",1,0,0,0,0,0,0,0,0,0,41
5,25000,12,"45",1,0,0,0,1,0,1,0,1,1,45
4,18000,12,"43",1,0,0,0,1,0,1,0,1,1,43
33,54000,13,"41",1,0,0,0,1,0,1,0,1,1,41
9,35000,13,"40",1,0,0,0,1,0,0,0,0,0,40
6,36000,12,"43",1,0,0,0,1,0,0,0,0,0,43
22,48000,12,"41",1,0,0,0,1,0,0,0,1,0,41
42,15000,12,"47",1,0,0,0,0,0,0,0,0,0,47
25,39000,18,"41",1,0,1,0,1,1,1,0,0,0,41
20,45000,15,"43",1,0,0,0,1,0,1,0,1,0,43
14,16000,12,"45",1,0,0,0,1,0,1,0,1,0,45
67,75000,16,"47",1,0,1,0,1,1,1,0,1,0,47
1,24000,12,"47",1,0,0,0,1,0,1,0,0,0,47
4,24000,12,"40",1,0,0,0,1,0,1,0,0,0,40
4,9000,12,"40",1,0,0,0,1,0,0,0,0,0,40
20,12000,13,"43",1,0,0,0,1,0,1,0,0,0,43
71,265933,16,"47",1,0,1,0,1,1,0,0,1,0,47
5,23000,12,"45",1,0,0,0,1,0,0,0,0,0,45
13,5000,12,"46",1,0,0,0,1,0,0,0,0,0,46
7,22000,12,"44",1,0,0,0,1,0,0,0,0,0,44
13,17000,12,"42",1,0,0,0,1,0,0,0,0,0,42
29,32000,12,"44",1,0,0,0,1,0,0,0,0,0,44
13,36000,12,"42",1,0,0,0,1,0,0,0,0,0,42
1,16000,12,"43",1,0,0,0,1,0,0,0,0,0,43
3,35000,11,"43",1,0,0,0,0,0,0,0,0,0,43
2,25000,10,"44",1,0,0,0,0,0,0,0,0,0,44
5,49040,12,"43",1,0,0,0,1,0,0,0,0,0,43
16,19000,14,"42",0,1,0,0,1,0,0,0,0,0,42
69,40000,12,"46",0,1,0,0,1,0,0,0,0,0,46
8,30000,12,"43",0,1,0,0,1,0,0,0,0,0,43
11,40000,12,"41",0,1,0,0,1,0,0,0,0,0,41
69,23064,13,"42",0,1,0,0,1,0,1,1,1,1,42
32,40000,18,"41",0,1,0,0,1,0,1,1,1,1,41
23,42000,9,"47",1,0,0,0,0,0,1,0,0,0,47
9,265933,12,"43",1,0,0,0,1,0,1,0,1,0,43
88,18000,13,"45",1,0,0,0,1,0,1,0,0,0,45
52,60000,13,"44",1,0,0,0,1,0,0,0,0,0,44
12,45000,8,"41",0,1,0,0,0,0,0,0,0,0,41
55,48000,14,"44",0,1,0,0,1,0,0,0,0,0,44
27,24000,12,"40",0,1,0,0,1,0,0,0,0,0,40
29,39800,9,"45",0,1,0,0,0,0,0,0,0,0,45
37,23000,13,"40",0,1,0,0,1,0,0,0,0,0,40
27,16000,14,"47",0,1,0,0,1,0,1,0,1,0,47
71,23000,14,"44",0,1,0,0,1,0,1,0,1,0,44
2,3000,10,"43",0,1,0,0,0,0,0,0,0,0,43
30,3800,12,"42",0,1,0,0,1,0,0,0,0,0,42
8,13000,10,"41",0,1,0,0,0,0,0,0,0,0,41
21,40000,12,"43",0,1,0,0,1,0,0,0,0,0,43
11,48000,12,"42",0,1,0,0,1,0,0,0,0,0,42
23,54000,12,"40",0,1,0,0,1,0,0,0,1,0,40
40,78000,14,"45",0,1,0,0,1,0,1,0,1,0,45
13,38000,12,"45",0,1,0,0,1,0,1,0,0,0,45
20,14000,12,"47",0,1,0,0,1,0,0,0,0,0,47
19,32000,12,"42",0,1,0,0,1,0,0,0,0,0,42
32,30000,16,"40",0,1,0,0,1,0,0,0,0,0,40
46,30000,13,"44",0,1,0,0,1,0,1,0,0,0,44
41,38000,12,"44",0,1,0,0,1,0,0,0,1,0,44
28,29000,12,"43",0,1,0,0,1,0,0,0,0,0,43
25,14000,12,"46",0,1,0,0,1,0,0,0,1,0,46
71,28000,12,"41",0,1,0,0,1,0,0,0,1,0,41
25,12000,14,"43",0,1,0,0,1,0,0,0,0,0,43
13,27000,11,"40",0,1,0,0,0,0,0,0,0,0,40
30,75000,13,"41",0,1,0,0,1,0,0,0,0,0,41
88,37000,17,"40",0,1,1,0,1,1,1,0,1,0,40
85,30000,13,"45",0,1,0,0,1,0,0,0,0,0,45
11,6800,9,"40",0,1,0,0,0,0,0,0,0,0,40
8,7200,12,"40",0,1,0,0,1,0,0,0,0,0,40
49,56000,13,"43",0,1,0,0,1,0,0,0,0,0,43
14,35000,12,"41",0,1,0,0,0,0,0,0,0,0,41
15,27022,12,"45",0,1,0,0,1,0,0,0,0,0,45
15,50000,12,"43",1,0,0,0,1,0,0,0,0,0,43
9,10000,12,"42",1,0,0,0,1,0,0,0,0,0,42
9,46000,12,"39",1,0,0,0,1,0,1,0,1,0,39
41,6000,12,"43",1,0,0,0,1,0,1,0,1,0,43
48,44000,12,"40",1,0,0,0,1,0,1,0,1,0,40
42,75000,14,"45",1,0,0,0,1,0,1,0,0,0,45
5,82000,10,"47",1,0,0,0,0,0,0,0,0,0,47
7,70000,12,"44",1,0,0,0,1,0,0,0,0,0,44
42,65000,15,"43",1,0,0,0,1,0,1,0,0,0,43
7,40000,12,"47",1,0,0,0,1,0,0,0,0,0,47
9,51000,12,"43",1,0,0,0,1,0,0,0,0,0,43
11,30000,12,"47",1,0,0,0,1,0,0,0,0,0,47
6,35000,9,"45",1,0,0,0,0,0,1,0,0,0,45
13,33000,12,"43",1,0,0,0,1,0,1,0,0,0,43
20,39000,12,"46",1,0,0,0,1,0,0,0,1,0,46
4,60000,12,"46",1,0,0,0,1,0,1,0,0,0,46
12,45000,12,"46",1,0,0,0,0,0,1,0,1,0,46
35,41000,12,"41",1,0,0,0,1,0,1,0,1,1,41
29,29000,12,"43",1,0,0,0,1,0,0,0,0,0,43
12,25000,10,"45",1,0,0,0,0,0,1,0,0,0,45
1,32000,12,"43",1,0,0,0,1,0,0,0,0,0,43
27,32000,15,"42",1,0,0,0,1,0,0,0,0,0,42
62,60000,14,"42",1,0,0,0,1,0,1,0,1,0,42
5,26000,12,"40",1,0,0,0,1,0,0,0,0,0,40
4,30000,12,"41",1,0,0,0,0,0,0,0,0,0,41
56,44000,15,"41",1,0,0,0,1,0,0,0,0,0,41
66,60000,14,"39",1,0,0,0,1,0,0,0,0,0,39
7,28000,12,"40",1,0,0,0,1,0,0,0,0,0,40
12,47000,12,"43",1,0,0,0,1,0,0,0,0,0,43
3,9000,12,"43",1,0,0,0,1,0,1,0,0,0,43
6,33000,13,"44",1,0,0,0,1,0,0,0,0,0,44
50,33000,14,"45",1,0,0,0,1,0,0,0,0,0,45
11,26000,12,"41",1,0,0,0,1,0,0,0,0,0,41
4,1900,12,"40",1,0,0,0,1,0,1,0,0,0,40
7,26000,12,"43",1,0,0,0,1,0,1,0,0,0,43
17,16000,10,"46",1,0,0,0,0,0,0,0,0,0,46
59,80000,17,"42",1,0,1,0,1,1,1,0,1,1,42
25,61000,13,"42",1,0,0,0,1,0,0,0,0,0,42
29,25000,19,"46",1,0,1,1,1,0,1,0,1,0,46
11,25000,12,"42",1,0,0,0,1,0,0,0,0,0,42
42,3000,12,"40",1,0,0,0,1,0,0,0,0,0,40
20,22000,12,"42",1,0,0,0,1,0,0,0,0,0,42
10,28000,12,"41",1,0,0,0,1,0,0,0,0,0,41
40,29000,12,"43",1,0,0,0,1,0,0,0,0,0,43
17,55000,14,"43",1,0,0,0,1,0,0,0,0,0,43
16,55000,12,"43",1,0,0,0,1,0,0,0,0,0,43
7,265933,12,"47",1,0,0,0,0,0,0,0,0,0,47
51,55000,14,"46",1,0,0,0,1,0,1,0,0,0,46
18,37000,12,"46",1,0,0,0,1,0,0,0,0,0,46
23,25400,13,"43",1,0,0,0,1,0,0,0,0,0,43
33,60000,12,"43",1,0,0,0,1,0,0,0,1,0,43
34,33800,12,"40",1,0,0,0,1,0,0,0,0,0,40
80,54000,12,"42",1,0,0,0,1,0,1,0,1,0,42
50,265933,18,"41",1,0,1,1,1,0,1,0,1,1,41
19,60000,12,"41",0,1,0,0,1,0,0,0,0,0,41
62,87000,15,"44",0,1,0,0,1,0,0,0,0,0,44
1,39500,12,"42",0,1,0,0,1,0,0,0,0,0,42
38,63000,14,"45",1,0,0,0,1,0,1,0,0,0,45
1,30000,9,"43",1,0,0,0,0,0,0,0,0,0,43
11,24000,11,"43",0,1,0,0,0,0,0,0,0,0,43
1,25000,8,"40",0,1,0,0,0,0,0,0,0,0,40
2,26000,10,"42",1,0,0,0,0,0,0,0,0,0,42
13,24000,12,"43",1,0,0,0,1,0,0,0,0,0,43
2,54000,12,"42",0,1,0,0,1,0,0,0,0,0,42
32,50000,14,"40",1,0,0,0,1,0,1,0,0,0,40
51,140000,12,"46",1,0,0,0,0,0,1,0,1,0,46
22,35000,11,"43",1,0,0,0,1,0,0,0,0,0,43
46,37000,14,"46",1,0,0,0,1,0,0,0,0,0,46
18,40000,16,"43",1,0,1,0,1,1,1,0,1,0,43
63,49000,16,"43",1,0,0,0,1,0,1,0,1,0,43
21,14500,14,"40",0,1,0,0,1,0,0,0,0,0,40
20,14000,12,"43",1,0,0,0,0,0,1,0,1,0,43
42,34000,12,"43",1,0,0,0,1,0,1,0,1,0,43
11,29000,12,"43",1,0,0,0,1,0,1,0,0,0,43
4,95000,12,"41",0,1,0,0,1,0,1,0,1,0,41
29,30000,12,"41",1,0,0,0,1,0,0,0,0,0,41
94,67000,20,"47",0,1,1,0,1,1,1,0,1,0,47
45,35000,14,"40",0,1,0,0,1,0,1,0,1,0,40
77,69600,20,"42",0,1,1,1,1,0,0,0,0,0,42
13,30000,12,"41",0,1,0,0,1,0,0,0,0,0,41
17,64000,12,"43",0,1,0,0,1,0,0,0,0,0,43
18,52000,12,"41",0,1,0,0,1,0,0,0,0,0,41
97,110000,18,"41",0,1,1,1,1,0,0,0,0,0,41
13,37000,12,"46",1,0,0,0,1,0,0,0,0,0,46
1,19000,12,"45",1,0,0,0,0,0,0,0,0,0,45
22,25000,13,"42",1,0,0,0,1,0,1,0,0,0,42
99,265933,17,"47",1,0,1,1,1,0,1,1,1,1,47
88,61000,16,"45",1,0,1,0,1,1,1,1,1,1,45
97,47000,18,"47",0,1,1,1,1,0,1,0,1,0,47
49,50000,13,"44",1,0,0,0,1,0,1,0,1,0,44
11,125000,13,"45",0,1,0,0,1,0,1,0,0,0,45
30,100000,16,"40",0,1,1,0,1,1,1,0,0,0,40
23,70000,16,"46",0,1,1,0,1,1,1,0,0,0,46
11,16320,12,"40",1,0,0,0,1,0,0,0,0,0,40
10,20000,12,"45",0,1,0,0,0,0,0,0,0,0,45
8,35000,12,"41",0,1,0,0,0,0,0,0,0,0,41
10,18000,12,"47",1,0,0,0,1,0,0,0,0,0,47
36,68000,14,"41",1,0,0,0,1,0,1,0,1,0,41
1,31000,9,"40",0,1,0,0,0,0,1,0,1,0,40
32,12000,12,"45",0,1,0,0,1,0,0,0,0,0,45
17,38000,12,"42",0,1,0,0,0,0,0,0,0,0,42
13,50000,12,"39",0,1,0,0,0,0,0,0,1,1,39
32,130000,11,"44",0,1,0,0,1,0,0,0,0,0,44
18,20000,13,"46",1,0,0,0,0,0,0,0,0,0,46
15,45000,11,"44",1,0,0,0,0,0,0,0,0,0,44
9,14000,12,"47",1,0,0,0,1,0,0,0,0,0,47
8,28000,13,"44",1,0,0,0,1,0,1,0,1,0,44
15,17000,13,"41",1,0,0,0,1,0,0,0,0,0,41
30,55000,12,"46",1,0,0,0,0,0,1,0,0,0,46
49,38000,16,"41",1,0,1,0,1,1,1,0,0,0,41
11,5000,12,"41",1,0,0,0,0,0,1,0,1,0,41
42,100000,17,"40",0,1,1,0,1,1,1,0,1,0,40
5,5000,11,"47",1,0,0,0,0,0,1,0,0,0,47
12,27640,12,"43",1,0,0,0,1,0,1,0,1,0,43
28,14000,12,"40",1,0,0,0,1,0,1,0,1,0,40
84,31200,12,"46",0,1,0,0,1,0,1,0,1,0,46
58,45000,12,"45",0,1,0,0,1,0,1,0,1,0,45
1,30000,11,"42",0,1,0,0,0,0,0,0,0,0,42
71,20000,12,"41",1,0,0,0,1,0,0,0,1,0,41
70,42000,16,"44",0,1,1,0,1,1,0,0,1,1,44
7,51000,14,"43",0,1,0,0,1,0,0,0,1,1,43
47,46000,12,"42",0,1,0,0,1,0,1,0,0,0,42
99,265933,17,"44",0,1,1,0,1,1,1,1,1,1,44
45,80000,16,"40",0,1,1,0,1,1,1,0,1,0,40
41,42000,16,"42",1,0,1,0,1,1,1,0,0,0,42
38,26000,14,"42",1,0,0,0,1,0,1,0,1,0,42
35,15847,12,"47",1,0,0,0,1,0,0,0,1,0,47
9,23000,12,"42",1,0,0,0,1,0,1,0,0,0,42
12,27000,12,"41",1,0,0,0,1,0,1,0,1,0,41
95,110000,20,"46",1,0,1,1,1,0,1,0,0,0,46
85,19000,14,"47",1,0,0,0,1,0,0,0,0,0,47
8,35000,12,"40",0,1,0,0,1,0,0,0,0,0,40
27,12000,12,"41",0,1,0,0,1,0,0,0,0,0,41
10,4500,12,"41",0,1,0,0,1,0,0,0,0,0,41
17,62000,12,"44",0,1,0,0,1,0,0,0,0,0,44
88,42000,14,"43",0,1,0,0,1,0,0,0,0,0,43
19,40000,11,"43",0,1,0,0,0,0,0,0,0,0,43
85,40000,12,"41",0,1,0,0,1,0,0,0,1,0,41
56,40000,16,"45",0,1,1,0,1,1,0,0,1,0,45
89,47000,13,"41",0,1,0,0,1,0,1,0,1,1,41
18,27200,12,"43",0,1,0,0,1,0,1,0,0,0,43
3,22000,17,"46",0,1,0,0,1,0,0,0,0,0,46
8,46000,12,"40",0,1,0,0,0,0,0,0,0,0,40
11,40000,10,"43",0,1,0,0,0,0,0,0,0,0,43
5,12000,9,"42",0,1,0,0,0,0,0,0,0,0,42
33,54000,13,"40",0,1,0,0,1,0,1,0,1,0,40
35,27040,14,"45",1,0,0,0,1,0,0,0,0,0,45
18,20000,12,"43",1,0,0,0,1,0,1,0,1,0,43
71,45000,12,"44",0,1,0,0,1,0,0,0,0,0,44
29,26000,12,"45",0,1,0,0,1,0,0,0,0,0,45
27,75000,19,"41",0,1,1,0,1,1,0,0,0,0,41
35,46000,14,"40",0,1,0,0,1,0,1,0,1,0,40
53,40000,12,"44",0,1,0,0,1,0,1,0,0,0,44
25,35000,12,"46",0,1,0,0,1,0,0,0,0,0,46
54,67000,16,"40",1,0,0,0,1,0,1,0,0,0,40
80,51000,13,"47",0,1,0,0,1,0,0,0,0,0,47
33,40000,16,"41",1,0,0,0,1,0,1,0,1,0,41
61,65000,15,"45",0,1,0,0,1,0,1,0,0,0,45
23,23000,12,"45",0,1,0,0,1,0,1,0,1,0,45
7,80000,12,"39",0,1,0,0,0,0,1,0,1,0,39
57,20000,13,"46",1,0,0,0,1,0,1,0,1,0,46
47,55000,14,"46",0,1,0,0,1,0,1,0,1,0,46
25,45000,11,"44",0,1,0,0,0,0,1,0,1,0,44
13,25000,16,"45",0,1,1,0,1,1,0,0,0,0,45
55,44000,12,"43",0,1,0,0,1,0,0,0,0,0,43
13,30000,11,"40",0,1,0,0,0,0,0,0,0,0,40
1,11038,12,"42",0,1,0,0,1,0,0,0,0,0,42
7,40000,12,"44",1,0,0,0,0,0,1,0,0,0,44
15,51000,14,"44",1,0,0,0,1,0,1,1,0,0,44
37,125000,14,"42",1,0,0,0,1,0,1,1,1,1,42
64,49000,12,"42",0,1,0,0,1,0,1,0,0,0,42
69,85000,20,"40",0,1,1,0,1,1,0,0,0,0,40
36,63000,12,"44",0,1,0,0,1,0,0,0,0,0,44
52,63000,13,"42",0,1,0,0,1,0,0,0,0,0,42
25,64000,9,"44",0,1,0,0,0,0,0,0,0,0,44
9,50000,12,"43",0,1,0,0,1,0,0,0,0,0,43
6,23000,6,"42",0,1,0,0,0,0,0,0,0,0,42
58,64000,12,"43",0,1,0,0,1,0,0,0,0,0,43
4,25000,9,"42",0,1,0,0,0,0,0,0,0,0,42
1,26000,12,"40",0,1,0,0,1,0,0,0,0,0,40
36,42000,12,"40",0,1,0,0,1,0,1,0,0,0,40
32,18000,13,"45",0,1,0,0,1,0,0,0,0,0,45
4,12000,12,"45",0,1,0,0,0,0,0,0,0,0,45
16,44000,11,"41",0,1,0,0,0,0,0,0,1,0,41
2,34000,11,"43",1,0,0,0,0,0,0,0,0,0,43
49,19000,12,"39",0,1,0,0,1,0,1,0,1,0,39
44,65000,12,"40",0,1,0,0,1,0,1,0,1,0,40
53,85000,16,"46",0,1,1,0,1,1,1,0,0,0,46
65,58000,14,"44",0,1,0,0,1,0,0,0,0,0,44
6,18000,12,"46",0,1,0,0,0,0,0,0,0,0,46
1,14000,10,"41",0,1,0,0,0,0,0,0,0,0,41
1,40000,8,"43",0,1,0,0,0,0,0,0,1,0,43
23,28000,9,"47",0,1,0,0,0,0,0,0,0,0,47
6,25000,12,"45",0,1,0,0,1,0,0,0,0,0,45
1,27000,12,"43",0,1,0,0,1,0,0,0,0,0,43
6,27000,12,"41",0,1,0,0,1,0,0,0,0,0,41
9,32500,12,"39",0,1,0,0,1,0,0,0,0,0,39
37,28000,12,"43",0,1,0,0,0,0,0,0,0,0,43
44,60000,12,"44",0,1,0,0,1,0,0,0,0,0,44
54,40000,12,"41",0,1,0,0,1,0,0,0,0,0,41
24,16000,14,"42",0,1,0,0,1,0,0,0,1,0,42
2,10000,12,"42",0,1,0,0,0,0,0,0,0,0,42
21,46000,14,"40",0,1,0,0,1,0,0,0,0,0,40
10,38000,14,"47",1,0,0,0,1,0,1,0,0,0,47
32,52000,13,"40",1,0,0,0,1,0,1,0,1,0,40
89,80000,18,"41",0,1,0,0,0,0,1,0,1,1,41
42,22000,16,"46",1,0,1,0,1,1,0,0,0,0,46
3,23000,12,"42",1,0,0,0,0,0,0,0,0,0,42
4,5000,12,"40",1,0,0,0,1,0,1,0,1,0,40
16,20000,17,"44",1,0,1,0,1,1,1,0,1,0,44
27,25500,13,"41",1,0,0,0,1,0,1,0,1,0,41
12,19000,12,"44",1,0,0,0,1,0,0,0,0,0,44
13,22000,13,"41",1,0,0,0,1,0,0,0,0,0,41
15,18000,12,"44",1,0,0,0,1,0,0,0,0,0,44
11,40000,15,"43",1,0,0,0,1,0,0,0,1,0,43
66,61000,18,"42",1,0,1,1,1,0,0,0,0,0,42
3,16000,12,"45",1,0,0,0,1,0,0,0,0,0,45
44,35000,12,"46",1,0,0,0,1,0,0,0,0,0,46
25,40000,12,"43",1,0,0,0,1,0,0,0,1,0,43
29,12000,12,"41",1,0,0,0,1,0,0,0,0,0,41
66,25000,13,"42",1,0,0,0,1,0,0,0,1,0,42
5,40000,12,"40",1,0,0,0,1,0,0,0,1,0,40
1,30000,12,"41",1,0,0,0,1,0,0,0,0,0,41
7,43000,11,"44",1,0,0,0,0,0,0,0,0,0,44
4,20000,12,"43",1,0,0,0,1,0,0,0,0,0,43
2,8000,9,"41",1,0,0,0,0,0,0,0,0,0,41
73,19800,13,"42",1,0,0,0,1,0,0,0,0,0,42
11,1600,11,"41",1,0,0,0,0,0,0,0,0,0,41
16,20000,12,"43",1,0,0,0,1,0,0,0,0,0,43
8,65000,12,"45",1,0,0,0,0,0,1,1,0,0,45
6,36400,12,"46",1,0,0,0,1,0,0,0,0,0,46
8,30000,11,"44",1,0,0,0,0,0,0,0,0,0,44
2,31200,9,"42",1,0,0,0,0,0,0,0,0,0,42
9,2500,10,"43",1,0,0,0,0,0,0,0,0,0,43
24,61000,12,"44",1,0,0,0,1,0,0,0,0,0,44
1,21560,10,"42",1,0,0,0,0,0,0,0,0,0,42
68,112000,16,"43",1,0,0,0,1,0,0,0,0,0,43
12,20000,8,"47",0,1,0,0,0,0,0,0,1,0,47
23,60000,12,"43",0,1,0,0,1,0,1,0,1,1,43
17,25000,12,"47",0,1,0,0,0,0,0,0,0,0,47
6,32000,12,"47",1,0,0,0,0,0,0,0,0,0,47
3,16000,12,"40",1,0,0,0,0,0,0,0,0,0,40
6,45000,9,"41",1,0,0,0,0,0,0,0,0,0,41
2,7000,8,"39",1,0,0,0,0,0,0,0,0,0,39
5,3000,12,"40",1,0,0,0,1,0,1,0,0,0,40
5,31000,12,"41",1,0,0,0,1,0,0,0,0,0,41
43,46000,12,"40",1,0,0,0,1,0,0,0,0,0,40
58,50000,13,"41",1,0,0,0,1,0,1,0,1,0,41
96,68000,14,"43",1,0,0,0,1,0,1,0,1,0,43
7,55000,12,"46",0,1,0,0,1,0,0,0,1,0,46
68,67000,16,"41",0,1,1,0,1,1,1,0,1,0,41
21,40000,12,"46",1,0,0,0,0,0,1,0,1,0,46
17,41000,8,"43",0,1,0,0,0,0,0,0,0,0,43
9,26000,11,"40",1,0,0,0,0,0,0,0,0,0,40
5,39000,12,"46",1,0,0,0,0,0,1,0,0,0,46
12,50000,14,"44",1,0,0,0,1,0,1,0,0,0,44
53,62000,19,"42",1,0,1,1,1,0,1,0,0,0,42
2,46500,12,"40",0,1,0,0,1,0,0,0,0,0,40
3,12000,12,"40",1,0,0,0,1,0,0,0,0,0,40
1,25000,9,"43",1,0,0,0,0,0,0,0,0,0,43
42,5000,12,"47",1,0,0,0,1,0,0,0,0,0,47
42,35000,13,"42",1,0,0,0,1,0,0,0,1,0,42
72,30000,16,"43",0,1,1,0,1,1,0,0,0,0,43
51,65000,15,"42",1,0,0,0,1,0,1,1,1,1,42
4,32000,13,"43",1,0,0,0,1,0,1,1,1,1,43
55,42000,14,"44",1,0,1,0,1,1,0,0,1,0,44
9,50000,12,"40",0,1,0,0,1,0,0,0,0,0,40
8,40000,12,"42",1,0,0,0,1,0,0,0,1,0,42
36,20000,14,"41",0,1,0,0,1,0,0,0,1,0,41
61,73000,15,"47",0,1,0,0,1,0,0,0,0,0,47
32,60000,12,"45",0,1,0,0,1,0,0,0,0,0,45
1,29000,12,"45",0,1,0,0,1,0,0,0,0,0,45
7,40000,12,"41",0,1,0,0,0,0,0,0,0,0,41
43,36400,11,"43",0,1,0,0,0,0,0,0,0,0,43
41,20000,14,"42",0,1,0,0,0,0,0,0,0,0,42
19,17000,11,"43",0,1,0,0,0,0,1,0,0,0,43
48,45000,14,"47",0,1,0,0,1,0,0,0,0,0,47
5,25000,12,"41",0,1,0,0,1,0,0,0,0,0,41
77,58000,17,"44",0,1,1,0,1,1,1,0,0,0,44
1,30000,9,"43",1,0,0,0,0,0,0,0,0,0,43
39,15000,12,"45",1,0,0,0,1,0,0,0,0,0,45
28,35000,12,"43",1,0,0,0,1,0,1,0,1,0,43
16,29000,12,"46",0,1,0,0,1,0,0,0,0,0,46
25,18000,12,"44",1,0,0,0,1,0,0,0,0,0,44
11,22000,15,"46",1,0,0,0,1,0,0,0,0,0,46
44,26000,14,"47",1,0,0,0,1,0,0,0,1,0,47
52,52000,16,"44",1,0,1,0,1,1,1,1,1,1,44
20,33000,12,"46",1,0,0,0,1,0,1,0,1,0,46
31,8000,13,"47",0,1,0,0,0,0,0,0,1,1,47
22,49400,12,"45",1,0,0,0,1,0,0,0,0,0,45
23,13200,12,"45",1,0,0,0,1,0,0,0,0,0,45
6,20000,12,"46",1,0,0,0,1,0,0,0,0,0,46
53,48000,14,"46",1,0,0,0,1,0,1,0,1,1,46
21,6000,13,"47",1,0,0,0,1,0,0,0,0,0,47
65,80000,15,"44",0,0,0,0,1,0,0,0,1,0,44
77,38500,12,"46",0,0,0,0,1,0,1,0,1,0,46
50,68000,12,"47",1,0,0,0,1,0,1,0,0,0,47
31,31000,15,"45",0,1,0,0,1,0,0,0,0,0,45
32,20000,14,"45",0,0,0,0,1,0,0,0,0,0,45
45,23000,14,"46",0,1,0,0,1,0,1,0,1,0,46
81,43700,13,"47",0,0,0,0,1,0,0,0,0,0,47
86,2500,16,"45",0,0,1,0,1,1,1,0,1,0,45
35,54000,12,"43",0,0,0,0,1,0,1,0,1,0,43
76,68000,14,"45",0,0,0,0,1,0,1,0,1,0,45
67,60000,13,"47",1,0,0,0,1,0,1,0,1,0,47
23,13000,14,"47",0,0,0,0,1,0,0,0,0,0,47
12,30148,12,"46",1,0,0,0,1,0,0,0,0,0,46
27,18000,12,"45",1,0,0,0,1,0,0,0,0,0,45
13,36000,13,"44",1,0,0,0,1,0,1,0,1,0,44
13,5000,12,"46",0,0,0,0,1,0,0,0,0,0,46
7,37000,14,"46",1,0,0,0,1,0,1,1,1,0,46
28,43000,13,"47",1,0,0,0,0,0,0,0,0,0,47
54,28000,19,"45",1,0,1,0,1,1,1,0,1,0,45
18,8000,12,"47",0,0,0,0,0,0,1,0,1,0,47
51,62000,14,"44",0,1,0,0,1,0,0,0,0,0,44
19,35000,12,"46",1,0,0,0,1,0,1,0,1,0,46
18,28000,12,"47",1,0,0,0,1,0,0,0,1,0,47
39,30000,12,"47",0,0,0,0,1,0,1,0,1,0,47
6,45000,12,"46",0,1,0,0,1,0,0,0,0,0,46
73,82000,12,"47",0,0,0,0,1,0,1,0,0,0,47
42,30000,12,"45",0,0,0,0,0,0,0,0,0,0,45
19,47000,14,"47",0,1,0,0,1,0,0,0,0,0,47
15,58000,12,"46",0,0,0,0,1,0,0,0,1,0,46
11,40000,12,"44",0,0,0,0,1,0,0,0,0,0,44
42,46000,12,"46",1,0,0,0,1,0,0,0,1,0,46
34,20000,12,"46",1,0,0,0,1,0,0,0,0,0,46
9,68000,9,"45",0,1,0,0,1,0,0,0,0,0,45
7,26000,12,"44",0,0,0,0,1,0,0,0,1,0,44
39,28600,12,"44",0,1,0,0,1,0,0,0,1,0,44
46,89500,13,"44",0,1,0,0,0,0,1,0,1,0,44
45,47000,14,"47",0,0,0,0,1,0,1,0,1,0,47
15,265933,12,"47",1,0,0,0,1,0,0,0,1,0,47
14,80000,13,"47",0,1,0,0,1,0,0,0,0,0,47
28,50000,12,"45",1,0,0,0,1,0,0,0,0,0,45
7,11000,12,"44",1,0,0,0,1,0,1,0,1,0,44
75,90000,12,"47",0,0,0,0,1,0,1,0,0,0,47
91,17000,19,"46",0,0,1,1,1,0,1,1,0,0,46
